Sender,Recipient,SenderLat,SenderLong,RecLat,RecLong,Date
Whitman; Walt,Gilchrist; Beatrice,39.94525146,-75.119133,42.35866165,-71.05673981,1879-02-21
Whitman; Walt,Ritter; Fanny R.,,,,,1879-02-24
Riley; William Harrison,Whitman; Walt,,,,,1879-03-05
Whitman; Walt,Riley; William Harrison,39.94525146,-75.119133,,,1879-03-18
Gilchrist; Anne,Whitman; Walt,,,,,1879-03-18
Whitman; Walt,Burroughs; John,39.94525146,-75.119133,41.82672119,-73.9679718,1879-03-20
Gilchrist; Anne,Whitman; Walt,,,,,1879-03-26
Whitman; Walt,Gilchrist; Anne,,,,,1879-03-27
Whitman; Walt,Burroughs; John c/o J. B. Marvin,39.94525146,-75.119133,38.89036942,-77.03195953,1879-03-27
Riley; William Harrison,Whitman; Walt,,,,,1879-04-02
Riley; William Harrison,Whitman; Walt,,,,,1879-04-04
Whitman; Walt,Gilchrist; Herbert,39.94525146,-75.119133,40.71455002,-74.00714111,1879-04-08
Whitman; Walt,Unidentified Newspaper Editor,,,,,1879-04-13
Whitman; Walt,Reid; Whitelaw,,,,,1879-04-14
Whitman; Walt,Gilchrist; Herbert,41.82672119,-73.9679718,40.71455002,-74.00714111,1879-04-29
Whitman; Walt,Reid; Whitelaw,,,,,1879-05-08
Whitman; Walt,Reid; Whitelaw,,,,,1879-05-12
Whitman; Walt,Stafford; Harry,,,,,1879-05-13
Whitman; Walt,Wilson; General James Grant,40.71455002,-74.00714111,,,1879-05-21
Whitman; Walt,Bloor; Alfred Janson,40.71455002,-74.00714111,,,1879-05-24
Whitman; Walt,Stafford; Harry,,,,,1879-05-28
Whitman; Walt,Gilchrist; Herbert,,,,,1879-05-28
Whitman; Walt,Van Wyck; Samuel,,,40.69245148,-73.99035645,1879-05-28
Nicholson; D. (New York Tribune),Whitman; Walt,,,,,1879-05-29
Bloor; Alfred Janson,Whitman; Walt,,,,,1879-06-07
Bloor; Alfred Janson,Whitman; Walt,,,,,1879-06-09
Whitman; Walt,Child; Josiah,40.71455002,-74.00714111,,,1879-06-09
Whitman; Walt,Burroughs; John,,,,,1879-06-11
Whitman; Walt,Doyle; Peter,39.94525146,-75.119133,38.89036942,-77.03195953,1879-06-16
Whitman; Walt,Fraser; John,39.94525146,-75.119133,53.4100914,-2.978430033,1879-06-16
Whitman; Walt,Burroughs; John,39.94525146,-75.119133,,,1879-06-20
Gilchrist; Anne,Whitman; Walt,,,,,1879-06-20
Whitman; Walt,Stafford; Ruth,39.94525146,-75.119133,,,1879-06-24
Whitman; Walt,Child; Josiah,,,,,1879-06-27
Traubel; Horace L.,Whitman; Walt,,,,,1879-07-03
Office of the Recorder; Katonah; New Hampshire,Whitman; Walt,,,,,1879-07-05
NA - Unidentified Correspondent,Whitman; Walt,,,,,1879-07-16
Putman; G.P.'s sons,Whitman; Walt,,,,,1879-07-17
Rolleston; T.W.H.,Whitman; Walt,,,,,1879-07-29
Gilchrist; Anne,Whitman; Walt,,,,,1879-08-02
Whitman; Walt,The Postmaster; Camden,,,,,1879-08-09
Morse; Sidney H.,Whitman; Walt,,,,,1879-08-09
Wilson; H.B.,Whitman; Walt,,,,,1879-08-13
Whitman; Walt,Gilchrist; Anne,39.94525146,-75.119133,54.77756882,-1.574749947,1879-08-18
Whitman; Walt,Burroughs; John,39.94525146,-75.119133,,,1879-08-20
Burroughs; John,Whitman; Walt,,,,,1879-08-24
Armachalain; P.,Whitman; Walt,,,,,1879-08-25
Kelly; William H.,Whitman; Walt,,,,,1879-08-27
Whitman; Walt,Burroughs; John,39.94525146,-75.119133,,,1879-08-29
Dillingham; Charles T.,Whitman; Walt,,,,,1879-09-03
Whitman; Walt,Whitman; Louisa Orr,38.99854279,-105.5478134,,,1879-09-19
Worthington; Richard,Whitman; Walt,,,,,1879-09-29
Gilder; Richard Watson,Whitman; Walt,,,,,1879-10-01
Whitman; Walt,Whitman; Louisa Orr,38.6277504,-90.19956207,,,1879-10-11
Whitman; Walt,Bucke; Richard Maurice,,,,,1879-10-16
Whitman; Walt,Harris; William Torrey,,,,,1879-10-27
Whitman; Walt,Johnson; Robert Underwood,38.6277504,-90.19956207,,,1879-10-29
Whitman; Walt,Doyle; Peter,38.6277504,-90.19956207,,,1879-11-05
Bucke; Richard Maurice,Whitman; Walt,,,,,1879-11-09
Whitman; Walt,Gilchrist; Anne,38.6277504,-90.19956207,51.50642014,-0.127210006,1879-11-10
Whitman; Walt,Burroughs; John,38.6277504,-90.19956207,41.82672119,-73.9679718,1879-11-23
Steiger; E.,Whitman; Walt,,,,,1879-11-25
Gilchrist; Anne,Whitman; Walt,,,,,1879-12-05
Whitman; Walt,Gilchrist; Herbert,38.6277504,-90.19956207,51.50642014,-0.127210006,1879-12-15
Burroughs; John,Whitman; Walt,,,,,1879-12-29
Whitman; Walt,Gilchrist; Ann,38.6277504,-90.19956207,51.50642014,-0.127210006,1880-01-03
Whitman; Walt,Usher; John P. Jr.,39.94525146,-75.119133,,,1880-01-14
Bates; Amelia W.,Whitman; Walt,,,,,1880-01-18
Bucke; Richard Maurice,Whitman; Walt,,,,,1880-01-19
Bucke; Richard Maurice,Whitman; Walt,,,,,1880-01-19
Thompson; James W.,Whitman; Walt,,,,,1880-01-20
Gilchrist; Anne,Whitman; Walt,,,,,1880-01-25
Bathgate; Herbert J.,Whitman; Walt,,,,,1880-01-31
Bucke; Richard Maurice,Whitman; Walt,,,,,1880-02-03
Bucke; Richard Maurice,Whitman; Walt,,,,,1880-02-06
Whitman; Walt,Ritter; Fanny R.,,,,,1880-02-07
Whitman; Walt,Post; C.W.,,,,,1880-02-08
Whitman; Walt,Unidentified Correspondent,,,,,1880-02-09
Mills; William,Whitman; Walt,,,,,1880-02-15
Whitman; Walt,Burroughs; John,39.94525146,-75.119133,41.82672119,-73.9679718,1880-02-21
Ferguson; Charles E.,Whitman; Walt,,,,,1880-03-01
Whitman; Walt,Ewart; R. H.,,,,,1880-03-04
Gilchrist; Herbert,Whitman; Walt,,,,,1880-03-09
Whitman; Walt,Sholes; C.H.,,,,,1880-03-12
Bucke; Richard Maurice,Whitman; Walt,,,,,1880-03-18
Wheeler; M. C. (?),Whitman; Walt,,,,,1880-03-20
Whitman; Walt,Locker-Lampson; Frederick,39.94525146,-75.119133,51.50642014,-0.127210006,1880-03-21
White; W. Hale,Whitman; Walt,,,,,1880-03-21
Bucke; Richard Maurice,Whitman; Walt,,,,,1880-03-23
Ingersoll; Robert G.,Whitman; Walt,,,,,1880-03-25
Carpenter; Edward,Whitman; Walt,,,,,1880-03-28
Gilchrist; Anne,Whitman; Walt,,,,,1880-03-28
Whitman; Walt,Ingersoll; Robert G.,39.94525146,-75.119133,38.89036942,-77.03195953,1880-04-02
Bensel; James Berry,Whitman; Walt,,,,,1880-04-03
Locker-Lampson; Frederick,Whitman; Walt,,,,,1880-04-07
Whitman; Walt,Furness; Horace Howard,39.94525146,-75.119133,39.95222092,-75.16217804,1880-04-08
Whitman; Walt,Reisdell; William,,,39.95222092,-75.16217804,1880-04-13
Whitman; Walt,Stafford; Harry,,,39.83081818,-74.99189758,1880-04-13
Whitman; Walt,Furness; Horace Howard,39.94525146,-75.119133,39.95222092,-75.16217804,1880-04-13
Whitman; Walt,Camden Press (?) Editor,,,,,1880-04-13
Whitman; Walt,Stafford; Harry,,,39.83081818,-74.99189758,1880-04-19
Whitman; Walt,Gilchrist; Herbert,39.83081818,-74.99189758,51.50642014,-0.127210006,1880-04-24
Whitman; Walt,Burroughs; John,39.94525146,-75.119133,41.82672119,-73.9679718,1880-05-09
Hames; E. H.; & Co.,Whitman; Walt,,,,,1880-05-12
Whitman; Walt,Locker-Lampson; Frederick,39.94525146,-75.119133,51.50642014,-0.127210006,1880-05-26
Whitman; Walt,New York Tribune,,,,,1880-06-03
Whitman; Walt,Gilchrist; Anne,39.94525146,-75.119133,51.50642014,-0.127210006,1880-06-04
Macdonald; Katie,Whitman; Walt,,,,,1880-06-05
Leggett; Elisa S.,Whitman; Walt,,,,,1880-06-08
Macdonald; Katie,Whitman; Walt,,,,,1880-06-09
Whitman; Walt,Sholes; C.H.,42.98690033,-81.24623871,41.58975983,-93.61564636,1880-06-09
Taylor; William,Whitman; Walt,,,,,1880-06-09
Whitman; Walt,Stafford; George and Susan,,,,,1880-06-10
Whitaker; A.H.,Whitman; Walt,,,,,1880-06-10
Stoddard; Charles Warren,Whitman; Walt,,,,,1880-06-14
Locker-Lampson; Frederick,Whitman; Walt,,,,,1880-06-15
Gilchrist; Anne,Whitman; Walt,,,,,1880-06-15
Whitman; Walt,Toronto Globe Editor,,,,,1880-06-17
Whitman; Walt,Denver Tribune Editor,42.98690033,-81.24623871,,,1880-06-17
Whitman; Walt,Reid; Whitelaw,42.98690033,-81.24623871,,,1880-06-17
Leggett; Elisa S.,Whitman; Walt,42.3316803,-83.04799652,42.98690033,-81.24623871,1880-06-18
Whitman; Walt,Stafford; George and Susan,42.97877884,-82.40367889,,,1880-06-20
Whitman; Walt,Hiskey; Tilghman,44.86249161,-83.07878876,39.94525146,-75.119133,1880-06-20
Whitman; Walt,Johnston; John H.,44.86249161,-83.07878876,40.71455002,-74.00714111,1880-06-20
Scovel; James Matlack,Whitman; Walt,,,,,1880-06-21
Scovel; Harry,Whitman; Walt,39.94525146,-75.119133,42.98690033,-81.24623871,1880-06-22
Hueckberny (?); C.A.J.,Whitman; Walt,40.71455002,-74.00714111,,,1880-06-24
Rauch; Fred W.,Whitman; Walt,49.4134903,8.707980156,42.98690033,-81.24623871,1880-06-24
Johnston; John H.,Whitman; Walt,,,,,1880-06-26
McKenzie; Norman,Whitman; Walt,42.97877884,-82.40367889,42.98690033,-81.24623871,1880-06-29
Carpenter; Edward,Whitman; Walt,53.38311005,-1.464540005,,,1880-07-01
Bathgate; Herbert J.,Whitman; Walt,53.24748993,-3.129770041,,,1880-07-02
Locker-Lampson; Frederick,Whitman; Walt,51.50642014,-0.127210006,42.98690033,-81.24623871,1880-07-03
Lindell; Respegius Edward,Whitman; Walt,39.94525146,-75.119133,42.98690033,-81.24623871,1880-07-04
Whitman; Louisa Orr,Whitman; Walt,,,,,1880-07-04
Stoddard; Charles Warren,Whitman; Walt,37.77711868,-122.4196396,42.98690033,-81.24623871,1880-07-07
Elliott; Robert,Whitman; Walt,40.89651108,-77.83875275,42.98690033,-81.24623871,1880-07-09
Child; Josiah,Whitman; Walt,51.50642014,-0.127210006,42.98690033,-81.24623871,1880-07-10
Whitman; Walt,Stafford; George and Susan,42.98690033,-81.24623871,,,1880-07-13
Stafford; Susan(?),Whitman; Walt,,,,,1880-07-16
Stafford; Harry,Whitman; Walt,,,,,1880-07-17
Stafford; Elmer E.,Whitman; Walt,,,,,1880-07-17
Browning; Deborah Stafford,Whitman; Walt,,,,,1880-07-18
Leggett; Elisa S.,Whitman; Walt,42.3316803,-83.04799652,,,1880-07-19
Sanborn; Franklin B.,Whitman; Walt,42.46030045,-71.34851837,42.98690033,-81.24623871,1880-07-21
Whitman; Louisa Orr,Whitman; Walt,,,,,1880-07-22
Whitman; Walt,Doyle; Peter,42.98690033,-81.24623871,38.89036942,-77.03195953,1880-07-24
Whitman; Walt,Sanborn; Franklin B.,,,,,1880-07-25
Whitman; Walt,Hiskey; Tilghman,43.64868927,-79.38543701,39.94525146,-75.119133,1880-07-27
Ingram; John H.,Whitman; Walt,,,,,1880-08-01
Whitman; Walt,Whitman; Thomas Jefferson,,,38.6277504,-90.19956207,1880-08-01
Whitman; Walt,Stafford; Montgomery,,,,,1880-08-04
Tully; Vivas(?),Whitman; Walt,,,,,1880-08-04
Whitman; Walt,Johnston; Albert,,,,,1880-08-16
Whitman; Walt,Worthington; Richard,42.98690033,-81.24623871,,,1880-08-21
Gilchrist; Anne,Whitman; Walt,,,,,1880-08-22
Richardson; Jack,Whitman; Walt,,,,,1880-09-08
Whitman; Walt,Locker-Lampson; Frederick,,,,,1880-09-28
Whitman; Walt,Carpenter; Edward,43.10663986,-79.06433105,50.82881165,-0.134200007,1880-09-28
Whitman; Walt,Gilchrist; Anne,43.10663986,-79.06433105,,,1880-09-28
Whitman; Walt,Schmidt; Rudolf,43.10663986,-79.06433105,55.67652893,12.58197021,1880-09-28
Whitman; Walt,Harris; William Torrey,43.10663986,-79.06433105,38.6277504,-90.19956207,1880-09-28
Leggett; Elisa S.,Whitman; Walt,,,,,1880-10-09
Whitman; Walt,Gilchrist; Herbert,39.83081818,-74.99189758,51.50642014,-0.127210006,1880-10-10
Locker-Lampson; Frederick,Whitman; Walt,,,,,1880-10-13
Whitman; Walt,Nicholson; Thomas,39.94525146,-75.119133,42.98690033,-81.24623871,1880-10-14
Rolleston; T.W.H.,Whitman; Walt,,,,,1880-10-16
Cheever; E.C.,Whitman; Walt,,,,,1880-10-20
Whitman; Walt,Platt (?); Isaac Hull,39.94525146,-75.119133,,,1880-10-22
Ehrenfeld; C.L.,Whitman; Walt,,,,,1880-10-25
Heard; George,Whitman; Walt,,,,,1880-10-25
Whitman; Walt,Unidentified Correspondent,,,,,1880-10-26
Almy; Frederic,Whitman; Walt,,,,,1880-10-27
Fogg; Almon (?),Whitman; Walt,,,,,1880-10-27
Whitman; Walt,Almy; Frederic,39.94525146,-75.119133,42.64588165,-71.31284332,1880-10-30
Whitman; Walt,Stafford; Harry,39.94525146,-75.119133,,,1880-10-31
Whitman; Walt,A. Williams and Company,39.94525146,-75.119133,42.35866165,-71.05673981,1880-11-01
Burroughs; John,Whitman; Walt,,,,,1880-11-02
Dodge; George,Whitman; Walt,,,,,1880-11-04
Whitman; Walt,Savage; Reverend Minot Judson Savage,,,,,1880-11-04
Stott; John S.,Whitman; Walt,,,,,1880-11-10
Mackenzie; W. Colin,Whitman; Walt,,,,,1880-11-11
Rolleston; T.W.H.,Whitman; Walt,,,,,1880-11-11
Whitman; Walt,Stafford; Harry,,,,,1880-11-12
Hatch & Foote,Whitman; Walt,,,,,1880-11-15
Whitman; Walt,Gilder; Richard Watson,39.94525146,-75.119133,,,1880-11-17
Bathgate; Herbert J.,Whitman; Walt,,,,,1880-11-19
Gilder; Helena de Kay,Whitman; Walt,,,,,1880-11-20
Hutcheson; David,Whitman; Walt,,,,,1880-11-20
Coan; Titus M.,Whitman; Walt,,,,,1880-11-22
Whitman; Walt,Doggett; Edward G.,,,,,1880-11-23
Hutcheson; David,Whitman; Walt,,,,,1880-11-24
Whitman; Walt,Burroughs; John,,,,,1880-11-26
Whitman; Walt,Gilder; Richard Watson,39.94525146,-75.119133,,,1880-11-26
Burroughs; John,Whitman; Walt,,,,,1880-11-28
Westgate; Lizzie,Whitman; Walt,,,,,1880-11-28
Gilchrist; Herbert,Whitman; Walt,,,,,1880-11-30
Whitman; Walt,Stafford; Harry,,,,,1880-12-01
Williams; A.,Whitman; Walt,,,,,1880-12-02
Scovel; James Matlack,Whitman; Walt,,,,,1880-12-06
Whitman; Walt,Burroughs; John,,,,,1880-12-07
Whitman; Walt,Gilder; Richard Watson,39.94525146,-75.119133,40.71455002,-74.00714111,1880-12-09
Taylor; Hannah L.,Whitman; Walt,,,,,1880-12-10
Richeton; Leon,Whitman; Walt,,,,,1880-12-10
Gilchrist; Herbert,Whitman; Walt,,,,,1880-12-13
Whitman; Walt,Nicholson; Thomas,,,,,1880-12-17
Whitman; Walt,Unidentified Correspondent,,,,,1880-12-28
Hearne; James,Whitman; Walt,,,,,1880-12-29
Whitman; Walt,Gilder; Jeannette L.,,,,,1880-12-31
Whitman; Walt,Gilchrist; Anne,39.94525146,-75.119133,51.50642014,-0.127210006,1881-01-01
Whitman; Walt,Stafford; Susan,,,,,1881-01-02
Whitman; Walt,Stafford; Harry,,,,,1881-01-02
Whitman; Walt,The Critic Editor,,,,,1881-01-05
Whitman; Walt,Ransom; Frank (?),,,,,1881-01-06
Whitman; Walt,Gilder; Jeannette L.,,,,,1881-01-08
Whitman; Walt,Gilder; Jeannette L.,,,,,1881-01-15
Whitman; Walt,Stafford; George and Susan,,,,,1881-01-16
Whitman; Walt,Hames; E. H. & Co.,,,,,1881-01-16
Whitman; Walt,Scott; John A.,,,,,1881-01-16
Kennedy; William Sloane,Whitman; Walt,,,,,1881-01-20
Rice; Charles Allen Thorndike,Whitman; Walt,,,,,1881-01-21
Burr; C. B.,Whitman; Walt,,,,,1881-01-22
Camden & Atlantic Railroad Company,Whitman; Walt,,,,,1881-01-25
Whitman; Walt,Zimmerman; D.M.,,,,,1881-01-26
Whitman; Walt,Furness; Horace Howard,,,,,1881-01-26
Whitman; Walt,Stafford; Harry,39.94525146,-75.119133,39.83081818,-74.99189758,1881-01-27
Rolleston; T.W.H.,Whitman; Walt,,,,,1881-01-29
Whitman; Walt,Stafford; Susan,,,,,1881-01-30
Locker-Lampson; Frederick,Whitman; Walt,,,,,1881-01-31
Whitman; Walt,Burroughs; John,,,,,1881-02-01
Whitman; Walt,Moulton; Louise Chandler,,,,,1881-02-02
Whitman; Walt,Ransom; Frank (?),,,,,1881-02-02
Whitman; Walt,Furness; Horace Howard,,,,,1881-02-04
Whitman; Walt,Stafford; Susan,39.94525146,-75.119133,39.83081818,-74.99189758,1881-02-06
Whitman; Walt,Gilder; Jeannette L.,,,,,1881-02-06
Rolleston; T.W.H.,Whitman; Walt,,,,,1881-02-10
Whitman; Walt,Stafford; Harry,39.94525146,-75.119133,39.83081818,-74.99189758,1881-02-11
Whitman; Walt,Literary World Editors,,,,,1881-02-16
Gilchrist; Anne,Whitman; Walt,,,,,1881-02-16
Whitman; Walt,Stafford; Harry,,,,,1881-02-17
Whitman; Walt,Longfellow; Henry Wadsworth,,,,,1881-02-20
Carpenter; Mrs. Mollie W.,Whitman; Walt,,,,,1881-02-21
Longfellow; Henry Wadsworth,Whitman; Walt,,,,,1881-02-22
Whitman; Walt,Conway; Eustace,,,,,1881-02-22
Whitman; Walt,Stafford; Susan,,,,,1881-02-22
Whitman; Walt,Stafford; Harry,,,,,1881-02-24
Vedder; Elihu,Whitman; Walt,,,,,1881-02-25
Whitman; Walt,Kennedy; William Sloane,,,,,1881-02-25
Whitman; Walt,Stafford; Harry,,,,,1881-02-28
"Brickenstein; Marie R.; Sallie Potter; E. L. Schessler
",Whitman; Walt,,,,,1881-02-28
Alcott; John,Whitman; Walt,,,,,1881-02-28
Whitman; Walt,Stafford; Susan,,,,,1881-03-06
Whitman; Walt,Stafford; Harry,,,,,1881-03-07
Whitman; Walt,Unidentified Correspondent,,,,,1881-03-08
Whitman; Walt,Lawrence; Richard Hoe,,,,,1881-03-08
Whitman; Walt,Stafford; Ruth,,,,,1881-03-09
Burroughs; John,Whitman; Walt,,,,,1881-03-14
Whitman; Walt,Unidentified Correspondent,,,,,1881-03-15
Whitman; Walt,Burroughs; John,,,,,1881-03-16
Whitman; Walt,Nicholson; Thomas,,,,,1881-03-17
Whitman; Walt,Niemeyer(?); T. W.,,,,,1881-03-17
Whitman; Walt,Gilchrist; Anne,39.83081818,-74.99189758,51.50642014,-0.127210006,1881-03-20
Whitman; Walt,Harris(?); G.W.,,,,,1881-03-31
Whitman; Walt,Stafford; Susan,39.94525146,-75.119133,39.83081818,-74.99189758,1881-03-31
Stafford; Harry,Whitman; Walt,,,,,1881-04-04
Whitman; Walt,Shaw; Albert D.,,,,,1881-04-09
Whitman; Walt,Gilder; Jeannette L.,,,,,1881-04-09
Lathrop; George Parsons,Whitman; Walt,,,,,1881-04-11
Cobb; J.T.,Whitman; Walt,,,,,1881-04-15
Whitman; Walt,The Staffords,,,,,1881-04-15
Gilchrist; Anne,Whitman; Walt,,,,,1881-04-18
Whitman; Walt,Price; Helen E.,39.94525146,-75.119133,42.93708038,-75.61069489,1881-04-21
O'Reilly; John Boyle,Whitman; Walt,,,,,1881-04-26
Whitman; Walt,Gilder; Jeannette L.,,,,,1881-04-27
Whitman; Walt,Stafford; Ruth,,,,,1881-04-29
Whitman; Walt,Stafford; Harry,,,,,1881-05-05
Whitman; Walt,Stafford; Susan,,,,,1881-05-06
Whitman; Walt,Osgood; James R.,,,,,1881-05-08
O'Connor; William D.,Whitman; Walt,,,,,1881-05-09
Whitman; Walt,Stafford; Ruth,,,,,1881-05-10
Osgood; James R.,Whitman; Walt,,,,,1881-05-12
Beers; Henry A.,Whitman; Walt,,,,,1881-05-16
String; Emma M.,Whitman; Walt,,,,,1881-05-19
Whitman; Walt,Osgood; James R.,,,,,1881-05-20
Whitman; Walt,Beers; Henry A.,,,41.307621,-72.92462158,1881-05-20
Bucke; Richard Maurice,Whitman; Walt,,,,,1881-05-22
Burroughs; John,Whitman; Walt,,,,,1881-05-23
Osgood; James R.,Whitman; Walt,,,,,1881-05-23
Alden; Henry M.,Whitman; Walt,,,,,1881-05-24
Whitman; Walt,Osgood; James R.,,,,,1881-05-26
Whitman; Walt,Osgood; James R.,,,,,1881-05-29
Whitman; Walt,Carpenter; Edward,39.94525146,-75.119133,53.38311005,-1.464540005,1881-05-30
Osgood; James R.,Whitman; Walt,,,,,1881-05-31
Whitman; Walt,Osgood; James R.,,,,,1881-06-01
Whitman; Walt,Stafford; Susan,,,,,1881-06-02
Osgood; James R.,Whitman; Walt,,,,,1881-06-03
Rolleston; T.W.H.,Whitman; Walt,,,,,1881-06-04
Whitman; Walt,Osgood; James R.,,,,,1881-06-04
Gilchrist; Herbert,Whitman; Walt,,,,,1881-06-05
Richardson; Louis G.,Whitman; Walt,,,,,1881-06-06
Whitman; Walt,Osgood & Company; James R.,,,,,1881-06-07
Ticknor; Benjamin,Whitman; Walt,,,,,1881-06-08
Osgood & Company; James R.,Whitman; Walt,,,,,1881-06-10
Whitman; Walt,Fraser; John,,,,,1881-06-11
Whitman; Walt,Fraser; John,,,,,1881-06-16
Whitman; Walt,Osgood & Company; James R.,,,,,1881-06-16
Gilchrist; Anne,Whitman; Walt,,,,,1881-06-17
Whitman; Walt,Burroughs; John,,,,,1881-06-17
Whitman; Walt,Nicholson; Thomas,,,,,1881-06-19
Osgood & Company; James R.,Whitman; Walt,,,,,1881-06-21
Leggett; Elisa S.,Whitman; Walt,,,,,1881-06-22
Whitman; Walt,Osgood & Company; James R.,,,,,1881-06-23
Osgood & Company; James R.,Whitman; Walt,,,,,1881-06-25
Carpenter; Edward,Whitman; Walt,,,,,1881-07-01
Whitman; Walt,Whitman; Louisa Orr,39.94525146,-75.119133,41.52656174,-72.07570648,1881-07-06
Rolleston; T.W.H.,Whitman; Walt,,,,,1881-07-11
Whitman; Walt,Stafford; Harry,,,,,1881-07-14
Whitman; Walt,Osgood & Company; James R.,,,,,1881-07-17
Osgood & Company; James R.,Whitman; Walt,,,,,1881-07-18
Sanborn; Franklin B.,Whitman; Walt,,,,,1881-07-21
Whitman; Walt,Burroughs; John,40.71455002,-74.00714111,42.2852211,-74.56427002,1881-08-03
Whitman; Walt,New York Tribune Editor,,,,,1881-08-03
Whitman; Walt,Stafford; Harry,,,,,1881-08-05
Whitman; Walt,Gilder; Jeannette L.,,,,,1881-08-06
Whitman; Walt,Baxter; Sylvester,,,,,1881-08-08
Whitman; Walt,Gilder; Jeanette L.,,,,,1881-08-09
Whitman; Walt,Stafford; Harry,,,,,1881-08-20
Whitman; Walt,Osgood & Company; James R.,,,,,1881-08-22
Whitman; Walt,Whitman; Louisa Orr,42.35866165,-71.05673981,,,1881-08-27
O'Reilly; John Boyle,Whitman; Walt,,,,,1881-08-30
Whitman; Walt,Unidentified Correspondent,,,,,1881-09-05
Whitman; Walt,Ives; Percy and Lewis T.,,,,,1881-09-07
Whitman; Walt,Stafford; Harry,42.35866165,-71.05673981,,,1881-09-09
Whitman; Walt,Osgood & Company; James R.,42.35866165,-71.05673981,,,1881-09-12
Osgood & Company; James R.,Whitman; Walt,,,,,1881-09-13
Whitman; Walt,Stafford; Harry,42.35866165,-71.05673981,39.83081818,-74.99189758,1881-09-14
Whitman; Walt,Osgood & Company; James R.,42.35866165,-71.05673981,42.35866165,-71.05673981,1881-09-15
Rolleston; T.W.H.,Whitman; Walt,,,,,1881-09-17
Whitman; Walt,Whitman; Louisa Orr,42.46030045,-71.34851837,,,1881-09-18
Whitman; Walt,Burroughs; John,42.46030045,-71.34851837,41.82672119,-73.9679718,1881-09-19
Whitman; Walt,Clark; Henry H.,42.35866165,-71.05673981,,,1881-09-19
O'Reilly; John Boyle,Whitman; Walt,,,,,1881-09-21
Whitman; Walt,Johnston; Alma Calder,,,,,1881-09-24
Whitman; Walt,Burroughs; John,42.35866165,-71.05673981,,,1881-09-24
Dean; John Ward,Whitman; Walt,,,,,1881-09-28
Whitman; Walt,Trubner & Company,42.35866165,-71.05673981,51.50642014,-0.127210006,1881-10-05
O'Grady; Stadish James,Whitman; Walt,,,,,1881-10-05
Whitman; Walt,Johnston; Alma Calder,,,,,1881-10-10
Whitman; Walt,Nicholson (?); Thomas,,,,,1881-10-12
Whitman; Walt,Whitman; Louisa Orr,,,,,1881-10-23
Whitman; Walt,Stafford; Ruth,,,,,1881-10-25
Whitman; Walt,Baxter; Sylvester,39.94525146,-75.119133,,,1881-10-31
Karpstyin(?); Louis,Whitman; Walt,,,,,1881-11-04
Whitman; Walt,Johnston; John H.,,,,,1881-11-06
Whitman; Walt,Symonds; John Addington,,,,,1881-11-07
Whitman; Walt,Price; Helen E.,,,,,1881-11-09
Whitman; Walt,Carpenter; Edward,39.94525146,-75.119133,53.38311005,-1.464540005,1881-11-10
Whitman; Walt,Springfield Republican Editor,,,,,1881-11-13
Ticknor; Benjamin,Whitman; Walt,,,,,1881-11-14
Whitman; Walt,Gilder; Jeannette L.,,,,,1881-11-21
Schmidt; Rudolf,Whitman; Walt,,,,,1881-11-27
Whitman; Walt,Sun publisher,,,,,1881-11-28
Rolleston; T.W.H.,Whitman; Walt,,,,,1881-11-28
Lee; John Fitzgerald,Whitman; Walt,,,,,1881-11-28
Whitman; Walt,Gilchrist; Anne,39.94525146,-75.119133,51.50642014,-0.127210006,1881-11-28
Whitman; Walt,Rolleston; T.W.H.,39.94525146,-75.119133,51.05363083,13.74081039,1881-12-02
Whitman; Walt,Unidentified Editor,,,,,1881-12-03
Nicholson; Thomas,Whitman; Walt,,,,,1881-12-06
Whitman; Walt,Child; Josiah,,,,,1881-12-08
Whitman; Walt,Osgood & Company; James R.,,,,,1881-12-08
